subscription_id,customer_id,plan_type,start_date,end_date,status
71822,42287,Premium,2023-05-20,,Active
71823,11388,Basic,2024-11-26,2026-08-29,Canceled
71824,28723,Basic,2023-10-20,2026-07-22,Active
71825,24946,Premium,2024-03-25,2026-09-08,Active
71826,2943,Premium,2022-06-02,2026-06-28,Canceled
71827,7332,Basic,2022-12-04,,Active
71828,7180,Premium,2024-09-23,2025-03-19,Active
71829,32052,Standard,2023-04-05,2027-01-25,Active
71830,16110,Basic,2024-12-20,2027-02-01,Active
71831,43711,Basic,2023-05-23,2026-10-08,Canceled
71832,31714,Basic,2023-06-21,2025-10-27,Active
71833,3476,Standard,2024-05-03,2027-03-04,Active
71834,13346,Basic,2024-01-20,,Active
71835,24353,Basic,2023-01-22,2026-08-04,Active
71836,16569,Basic,2022-07-09,2025-12-19,Active
71837,21213,Basic,2022-07-29,,Active
71838,48636,Basic,2025-02-28,2026-03-27,Active
71839,10408,Basic,2022-08-25,,Active
71840,28640,Standard,2023-12-24,2025-06-25,Active
71841,5351,Basic,2023-12-30,2026-07-18,Active
71842,12440,Premium,2024-11-10,2026-12-30,Active
71843,11769,Standard,2023-03-02,2025-06-05,Active
71844,31351,Standard,2023-04-16,2025-06-14,Active
71845,46766,Basic,2024-07-27,2025-12-02,Active
71846,43094,Premium,2024-05-17,,Canceled
71847,47866,Basic,2023-12-04,2025-12-17,Active
71848,14343,Standard,2023-12-08,2026-02-16,Active
71849,41310,Premium,2024-05-26,,Active
71850,44584,Basic,2022-10-13,,Active
71851,2044,Basic,2025-01-28,,Canceled
71852,20661,Standard,2024-05-12,,Active
71853,31449,Basic,2022-07-28,2025-04-20,Canceled
71854,29220,Basic,2023-05-12,,Canceled
71855,23894,Basic,2022-09-27,,Active
71856,26382,Premium,2023-04-18,2025-08-09,Canceled
71857,18809,Standard,2024-02-24,,Canceled
71858,19006,Standard,2023-01-08,,Canceled
71859,16313,Basic,2022-08-12,2026-06-26,Active
71860,17669,Standard,2025-01-07,,Active
71861,12468,Premium,2024-11-22,2025-10-04,Active
71862,3492,Basic,2024-06-05,2026-09-24,Active
71863,14351,Basic,2022-10-31,2027-01-08,Active
71864,18780,Standard,2023-10-02,2025-07-26,Active
71865,22373,Premium,2022-07-24,2025-04-16,Canceled
71866,15785,Premium,2024-09-15,2026-12-28,Active
71867,31866,Basic,2024-01-21,2025-12-02,Canceled
71868,42761,Standard,2023-10-25,,Active
71869,40827,Basic,2022-09-16,2026-01-09,Active
71870,46572,Standard,2024-03-11,2025-04-19,Canceled
71871,36128,Basic,2024-02-06,2025-08-27,Active
71872,33618,Basic,2022-07-04,2025-05-02,Active
71873,7866,Premium,2025-02-05,2026-04-20,Active
71874,10362,Basic,2023-10-10,,Active
71875,5966,Premium,2023-05-18,2025-04-16,Active
71876,39920,Standard,2025-01-19,2027-03-01,Canceled
71877,6553,Standard,2024-09-15,2026-03-23,Active
71878,31778,Basic,2022-12-26,2026-08-06,Canceled
71879,26885,Basic,2024-04-10,2025-09-05,Active
71880,10321,Standard,2022-11-13,2026-01-31,Active
71881,42265,Premium,2023-04-15,2026-01-31,Canceled
71882,35849,Standard,2022-11-26,2025-08-07,Canceled
71883,47356,Premium,2022-09-04,2026-06-01,Active
71884,18860,Basic,2022-08-06,2025-07-01,Active
71885,37185,Standard,2023-08-16,2026-06-30,Canceled
71886,710,Standard,2022-06-27,,Canceled
71887,11095,Premium,2024-10-17,2025-06-09,Canceled
71888,6741,Basic,2024-09-26,2025-12-31,Active
71889,1780,Basic,2023-08-26,2026-05-01,Canceled
71890,7323,Basic,2024-12-12,2026-09-13,Active
71891,16156,Basic,2023-02-24,2026-10-07,Canceled
71892,37258,Standard,2024-05-27,2025-07-18,Active
71893,36780,Basic,2022-07-09,2026-04-02,Active
71894,18530,Standard,2022-04-19,,Active
71895,37912,Basic,2022-09-16,2025-04-24,Active
71896,38073,Basic,2022-12-30,,Active
71897,38029,Basic,2024-08-15,2025-06-05,Active
71898,48816,Basic,2024-08-18,2026-01-12,Active
71899,31894,Premium,2022-12-30,,Active
71900,24267,Premium,2024-09-28,,Canceled
71901,5197,Basic,2022-09-20,,Active
71902,45845,Basic,2023-07-16,,Active
71903,42261,Basic,2025-01-29,,Canceled
71904,21240,Standard,2023-07-30,,Canceled
71905,40857,Standard,2023-02-06,2025-09-06,Canceled
71906,43843,Basic,2024-01-07,,Active
71907,42862,Basic,2024-12-11,,Active
71908,30744,Basic,2023-06-25,2026-04-19,Active
71909,49364,Standard,2022-12-18,2026-10-07,Canceled
71910,49441,Basic,2023-08-03,2025-10-20,Canceled
71911,3525,Basic,2024-08-21,2026-11-29,Active
71912,37500,Premium,2023-06-17,,Canceled
71913,8618,Standard,2022-11-19,,Canceled
71914,27340,Basic,2023-05-27,,Active
71915,27938,Standard,2022-10-22,2025-06-10,Canceled
71916,1614,Basic,2023-08-28,2026-06-08,Active
71917,6350,Basic,2024-05-28,2025-06-06,Active
71918,29009,Basic,2023-11-12,2025-07-21,Active
71919,13190,Basic,2022-07-25,2027-01-21,Active
71920,22904,Basic,2023-03-24,2026-01-22,Active
71921,27046,Basic,2022-11-08,2026-03-25,Active
71922,24597,Premium,2024-09-09,2027-02-13,Active
71923,7667,Basic,2022-03-12,,Active
71924,38551,Basic,2025-01-14,2027-02-11,Active
71925,41285,Basic,2024-01-30,2025-03-31,Active
71926,4184,Basic,2023-08-07,2026-04-04,Active
71927,22951,Basic,2024-10-29,2025-07-01,Canceled
71928,33591,Standard,2023-08-22,2025-11-28,Active
71929,47413,Standard,2024-11-29,2025-12-01,Active
71930,42331,Basic,2024-04-15,2026-05-12,Canceled
71931,15024,Premium,2023-04-30,2026-01-21,Active
71932,9063,Basic,2023-01-03,2026-08-11,Active
71933,43981,Basic,2024-12-31,2025-04-17,Active
71934,48791,Standard,2023-01-24,2025-08-26,Canceled
71935,20422,Premium,2024-05-30,2027-03-04,Active
71936,20625,Standard,2024-07-05,2025-05-26,Active
71937,36364,Basic,2023-05-31,,Canceled
71938,8580,Standard,2024-02-01,2026-10-02,Active
71939,22315,Basic,2023-08-26,2027-01-31,Active
71940,41894,Premium,2023-05-20,2026-11-20,Canceled
71941,4575,Premium,2024-06-08,2026-05-11,Active
71942,37656,Basic,2024-06-08,2026-02-08,Active
71943,18035,Premium,2022-06-28,,Active
71944,31507,Basic,2022-09-15,,Active
71945,39895,Basic,2022-10-19,2025-10-30,Active
71946,49727,Basic,2024-06-03,,Canceled
71947,6811,Premium,2022-05-27,,Canceled
71948,14965,Standard,2023-06-10,2025-06-17,Canceled
71949,37098,Premium,2024-07-30,2026-03-14,Canceled
71950,35794,Basic,2023-12-23,2026-09-21,Active
71951,18004,Standard,2022-09-28,2025-10-17,Active
71952,46555,Basic,2022-10-26,2025-11-05,Active
71953,33084,Basic,2022-05-28,2026-04-08,Active
71954,2934,Standard,2024-05-04,2025-10-19,Canceled
71955,29611,Basic,2025-02-01,2025-10-10,Active
71956,20391,Basic,2023-11-30,2026-07-17,Active
71957,17452,Basic,2024-01-15,2026-05-14,Active
71958,24853,Premium,2023-03-15,,Canceled
71959,19548,Basic,2022-08-31,2025-12-03,Active
71960,32808,Standard,2024-06-04,2026-03-19,Active
71961,5085,Basic,2022-11-23,,Canceled
71962,1999,Basic,2023-04-04,2026-07-09,Canceled
71963,8720,Basic,2022-06-15,2027-02-01,Canceled
71964,29192,Premium,2024-01-26,2026-03-15,Active
71965,3041,Basic,2022-06-04,2026-10-26,Active
71966,25688,Premium,2023-04-18,,Canceled
71967,1287,Basic,2024-09-14,2025-05-25,Active
71968,38211,Standard,2024-01-04,2026-11-19,Canceled
71969,26263,Standard,2023-10-20,2026-04-14,Active
71970,19471,Basic,2023-05-17,2026-08-18,Active
71971,5796,Premium,2022-10-01,2026-03-16,Active
71972,28914,Standard,2022-10-17,2025-08-15,Active
71973,47587,Basic,2024-02-14,2025-04-13,Canceled
71974,9367,Standard,2024-03-30,2025-06-08,Active
71975,48923,Standard,2024-05-13,2026-11-25,Canceled
71976,22625,Basic,2024-07-21,2026-10-17,Active
71977,4557,Basic,2022-07-27,,Active
71978,22387,Premium,2022-06-16,,Canceled
71979,43430,Premium,2022-04-02,2026-12-07,Active
71980,17715,Standard,2023-12-20,2025-06-04,Canceled
71981,49354,Standard,2023-06-26,,Active
71982,23484,Basic,2024-05-01,,Active
71983,48604,Basic,2022-04-04,,Canceled
71984,700,Standard,2023-10-06,2026-06-04,Active
71985,39239,Standard,2023-10-30,2025-11-13,Active
71986,24640,Premium,2022-09-16,,Canceled
71987,41564,Basic,2025-01-13,,Active
71988,23463,Basic,2024-10-08,,Active
71989,15510,Basic,2023-04-29,,Canceled
71990,2383,Standard,2022-07-14,2026-09-09,Canceled
71991,1378,Basic,2023-12-14,2025-05-24,Canceled
71992,34884,Basic,2022-05-23,,Canceled
71993,1519,Standard,2023-04-25,2025-04-10,Canceled
71994,15188,Standard,2023-06-07,2026-10-27,Active
71995,16337,Basic,2022-06-27,,Active
71996,34785,Basic,2022-11-17,2025-08-21,Canceled
71997,25634,Basic,2024-08-29,2026-09-17,Active
71998,20637,Basic,2023-09-26,2027-01-21,Active
71999,39185,Basic,2023-08-17,2025-12-16,Active
72000,49076,Premium,2022-08-06,2026-08-25,Active
72001,26797,Premium,2024-01-27,2025-07-03,Active
72002,26905,Basic,2023-11-16,2026-01-26,Canceled
72003,27503,Basic,2023-11-10,,Active
72004,27792,Basic,2023-04-01,2026-03-23,Canceled
72005,48873,Premium,2023-05-22,2025-05-09,Canceled
72006,13587,Premium,2023-02-04,,Active
72007,22274,Standard,2023-10-10,,Active
72008,29157,Basic,2023-08-20,,Active
72009,16088,Standard,2023-08-24,2025-05-10,Active
72010,39767,Standard,2022-10-30,2026-11-30,Canceled
72011,10838,Basic,2024-08-21,2025-12-09,Active
72012,43546,Basic,2022-06-07,2026-11-10,Active
72013,4310,Basic,2023-06-17,2026-01-26,Canceled
72014,26286,Basic,2022-08-25,2025-10-29,Active
72015,13063,Premium,2024-08-21,2025-12-19,Active
72016,7192,Standard,2024-06-04,2025-10-05,Active
72017,28279,Basic,2023-03-29,2026-06-06,Canceled
72018,46203,Standard,2024-11-16,2026-10-09,Active
72019,33921,Premium,2023-08-29,2026-03-17,Active
72020,20239,Basic,2024-09-17,2025-12-21,Active
72021,14773,Standard,2022-05-30,,Canceled
72022,28386,Basic,2022-04-29,2026-10-27,Canceled
72023,37743,Standard,2023-10-29,2025-12-19,Canceled
72024,18706,Standard,2022-05-27,2026-05-05,Active
72025,34435,Basic,2023-07-03,2025-10-09,Active
72026,36222,Premium,2023-09-18,2025-07-31,Active
72027,11305,Basic,2025-01-24,2025-12-19,Active
72028,48054,Basic,2023-10-13,2026-03-18,Active
72029,6438,Standard,2025-01-18,2025-10-17,Active
72030,5927,Basic,2024-10-04,2025-12-17,Canceled
72031,24806,Standard,2022-11-22,2026-09-26,Canceled
72032,30583,Standard,2024-03-07,2027-03-09,Canceled
72033,34530,Basic,2024-07-12,2026-08-02,Active
72034,30076,Standard,2024-11-07,2025-11-01,Active
72035,28609,Basic,2024-11-22,,Active
72036,27123,Basic,2024-06-26,2026-03-17,Active
72037,9709,Basic,2023-08-19,2025-07-14,Active
72038,23686,Standard,2023-07-29,2026-10-12,Active
72039,17874,Basic,2024-04-18,2026-10-10,Active
72040,21190,Basic,2023-10-04,,Canceled
72041,29048,Basic,2024-08-23,2025-11-13,Canceled
72042,28786,Basic,2024-03-23,2026-11-04,Canceled
72043,42267,Standard,2024-10-29,2025-09-13,Active
72044,38980,Standard,2024-02-28,2026-10-25,Active
72045,44147,Basic,2024-04-18,2026-05-26,Canceled
72046,21198,Basic,2025-02-12,2026-07-27,Active
72047,2857,Standard,2024-11-27,2026-09-16,Active
72048,316,Basic,2023-06-19,2026-03-28,Canceled
72049,41170,Standard,2023-04-09,,Active
72050,13404,Basic,2023-09-20,2026-06-07,Canceled
72051,13072,Premium,2024-04-10,,Canceled
72052,12310,Basic,2023-05-19,2026-03-30,Canceled
72053,18490,Basic,2024-09-11,2025-11-11,Canceled
72054,6597,Basic,2023-07-20,,Active
72055,25821,Premium,2025-03-09,2026-04-22,Active
72056,19550,Standard,2025-02-19,,Canceled
72057,17413,Basic,2022-07-18,2025-05-11,Canceled
72058,4646,Basic,2022-03-28,,Active
72059,39148,Standard,2024-05-30,,Active
72060,47689,Premium,2022-05-17,2026-09-14,Canceled
72061,36723,Basic,2024-08-21,2025-11-25,Canceled
72062,16044,Basic,2024-10-31,2027-02-27,Active
72063,366,Standard,2023-05-16,2026-09-15,Active
72064,40917,Standard,2023-02-12,2026-02-16,Active
72065,36863,Premium,2022-04-28,2025-11-14,Active
72066,34769,Premium,2025-02-05,2027-01-21,Active
72067,31494,Basic,2022-12-04,2027-02-18,Active
72068,10404,Premium,2024-02-19,2026-08-05,Active
72069,17823,Basic,2024-07-18,2025-08-07,Active
72070,8918,Standard,2024-05-26,2026-04-24,Canceled
72071,24245,Basic,2022-10-11,2025-05-28,Active
72072,47305,Standard,2022-07-14,,Active
72073,44966,Premium,2022-10-22,,Canceled
72074,30544,Standard,2022-08-01,2025-03-15,Active
72075,16257,Premium,2022-08-12,2026-09-27,Active
72076,6436,Premium,2024-11-19,2025-06-21,Canceled
72077,20680,Basic,2025-03-01,2026-02-13,Active
72078,42962,Basic,2022-04-02,2025-12-20,Active
72079,21380,Standard,2024-04-03,2026-04-26,Active
72080,21807,Basic,2023-02-18,,Canceled
72081,37867,Basic,2023-12-08,2026-10-17,Canceled
72082,4270,Premium,2022-11-24,2025-06-26,Active
72083,43913,Standard,2024-12-27,2025-07-23,Active
72084,45254,Standard,2024-05-24,2026-02-11,Active
72085,49784,Basic,2023-04-17,2025-12-30,Canceled
72086,33189,Basic,2024-06-12,2025-11-18,Canceled
72087,26365,Standard,2023-09-04,2025-05-03,Canceled
72088,652,Basic,2024-01-06,2026-09-05,Active
72089,48381,Basic,2023-08-22,,Canceled
72090,11300,Basic,2024-02-02,,Active
72091,11788,Basic,2023-07-11,,Active
72092,49884,Standard,2023-04-23,,Active
72093,30841,Basic,2022-12-01,2025-07-22,Active
72094,16779,Standard,2023-10-21,2026-11-22,Active
72095,43005,Basic,2022-04-26,2026-11-05,Active
72096,45077,Premium,2022-04-23,2027-01-12,Active
72097,20333,Standard,2023-10-16,2026-11-17,Active
72098,22519,Standard,2024-12-12,2026-03-20,Active
72099,16799,Standard,2025-02-22,2025-10-14,Active
72100,7867,Basic,2024-08-30,2026-08-04,Active
72101,45941,Basic,2024-11-17,2026-10-08,Canceled
72102,47747,Basic,2023-06-23,,Active
72103,28253,Standard,2023-04-05,2025-08-27,Canceled
72104,47773,Premium,2024-12-26,2027-01-27,Active
72105,43109,Basic,2023-01-05,2026-12-17,Active
72106,28651,Standard,2024-01-14,2026-03-20,Active
72107,49701,Basic,2023-03-04,,Active
72108,12508,Premium,2022-10-06,2025-07-14,Active
72109,12794,Standard,2022-08-17,,Canceled
72110,20520,Basic,2023-10-05,,Active
72111,44107,Basic,2024-01-30,,Canceled
72112,46137,Standard,2022-09-01,,Active
72113,25201,Standard,2022-11-19,2025-10-10,Active
72114,40663,Basic,2024-07-08,2025-08-04,Active
72115,28961,Premium,2024-10-07,2025-06-05,Active
72116,26967,Standard,2023-06-09,2025-05-30,Canceled
72117,3954,Standard,2024-11-10,2027-01-12,Canceled
72118,32427,Basic,2024-10-13,,Active
72119,12558,Basic,2024-01-25,2026-07-02,Canceled
72120,33888,Standard,2025-01-12,2026-05-22,Active
72121,33143,Standard,2024-05-23,2025-04-03,Active
72122,8764,Basic,2023-09-09,2026-07-08,Canceled
72123,29350,Premium,2023-08-06,,Active
72124,8367,Standard,2024-05-14,2026-05-21,Active
72125,22912,Basic,2024-08-05,2025-12-23,Active
72126,40669,Basic,2022-10-10,2025-05-21,Canceled
72127,24255,Standard,2025-02-17,2026-02-13,Active
72128,47548,Standard,2023-09-05,2025-07-24,Active
72129,16390,Basic,2023-10-20,2025-05-21,Active
72130,27700,Basic,2022-12-31,,Active
72131,9420,Premium,2022-03-17,2025-09-18,Active
72132,1252,Basic,2023-08-06,2026-09-19,Canceled
72133,3396,Basic,2023-09-19,2025-07-24,Active
72134,8169,Basic,2024-04-20,2026-10-23,Active
72135,4460,Standard,2023-07-21,,Active
72136,46188,Basic,2025-02-03,,Active
72137,48377,Standard,2023-03-14,2026-06-23,Canceled
72138,20604,Basic,2024-07-23,2025-11-27,Active
72139,34,Basic,2023-04-06,2026-05-05,Active
72140,10832,Basic,2024-08-01,,Active
72141,31646,Basic,2023-08-24,2026-10-08,Active
72142,10989,Standard,2022-08-06,2026-11-08,Active
72143,38824,Premium,2023-10-25,,Active
72144,4604,Basic,2023-02-02,2025-05-28,Active
72145,11411,Basic,2024-01-21,,Active
72146,10742,Basic,2022-09-25,2025-06-06,Active
72147,42108,Basic,2024-03-21,,Canceled
72148,11841,Basic,2023-05-14,2027-02-13,Canceled
72149,28542,Basic,2022-06-08,2025-09-23,Active
72150,20319,Standard,2024-08-27,,Active
72151,16800,Basic,2023-05-31,,Active
72152,15477,Premium,2024-02-05,2025-08-12,Active
72153,41153,Standard,2025-01-14,,Active
72154,6183,Premium,2024-05-18,,Canceled
72155,30135,Standard,2023-12-05,2026-07-19,Active
72156,37852,Standard,2024-06-26,2025-10-17,Canceled
72157,44178,Standard,2024-05-04,2026-10-02,Canceled
72158,5800,Premium,2022-04-05,2026-08-31,Active
72159,17309,Premium,2023-04-18,2027-01-20,Active
72160,44184,Premium,2025-01-23,2025-07-06,Active
72161,36267,Premium,2024-07-12,2025-03-10,Active
72162,16041,Premium,2023-10-07,,Canceled
72163,34386,Premium,2023-01-24,2026-04-17,Active
72164,12538,Basic,2024-03-17,2025-07-06,Canceled
72165,41256,Premium,2022-09-09,2026-10-14,Active
72166,34655,Basic,2023-01-05,2025-07-03,Active
72167,43647,Basic,2023-04-25,2026-06-17,Active
72168,14254,Basic,2024-10-24,,Active
72169,22303,Basic,2024-01-10,2026-08-01,Active
72170,16244,Premium,2023-04-21,2025-07-11,Canceled
72171,11905,Basic,2022-12-12,2027-03-02,Canceled
72172,32513,Premium,2023-06-13,2026-03-07,Active
72173,40137,Standard,2023-08-30,,Active
72174,42584,Standard,2022-08-03,,Active
72175,1804,Basic,2024-01-12,2025-07-22,Active
72176,154,Standard,2023-01-13,2026-02-15,Canceled
72177,10828,Basic,2022-04-24,,Active
72178,23260,Premium,2024-11-24,2026-10-20,Active
72179,37453,Basic,2023-03-05,2025-05-07,Active
72180,48215,Standard,2022-09-14,2026-07-13,Canceled
72181,24927,Basic,2022-10-05,2025-09-16,Canceled
72182,12175,Standard,2023-06-20,2027-03-01,Active
72183,25677,Premium,2022-12-08,2026-09-01,Active
72184,24856,Premium,2023-09-27,2026-02-12,Active
72185,18516,Basic,2022-06-07,2026-05-05,Active
72186,12966,Basic,2024-09-19,,Active
72187,36280,Standard,2024-01-23,2026-12-19,Canceled
72188,31846,Basic,2022-04-27,,Active
72189,32885,Basic,2022-10-22,2026-06-22,Active
72190,15616,Premium,2024-04-19,2025-12-02,Canceled
72191,22216,Standard,2024-01-20,2026-03-24,Active
72192,7670,Premium,2024-08-24,,Active
72193,26527,Standard,2023-07-07,2025-10-05,Active
72194,14041,Premium,2024-07-12,2026-07-20,Active
72195,6816,Basic,2024-06-03,2025-11-22,Active
72196,35871,Basic,2023-09-15,,Active
72197,27585,Basic,2025-01-27,2026-11-08,Active
72198,21408,Premium,2024-10-09,2025-06-13,Canceled
72199,12616,Basic,2024-12-23,2025-04-02,Active
72200,26118,Basic,2022-08-16,2025-11-18,Canceled
72201,1406,Premium,2022-05-05,,Active
72202,22350,Premium,2023-03-12,2026-01-30,Active
72203,33871,Basic,2025-01-22,2026-12-22,Active
72204,34906,Basic,2022-05-12,2025-07-04,Active
72205,28397,Premium,2024-01-26,,Canceled
72206,17019,Premium,2025-01-20,,Canceled
72207,5951,Basic,2023-02-02,,Active
72208,26345,Standard,2024-08-24,2025-06-13,Active
72209,20888,Standard,2025-01-08,2025-09-03,Active
72210,38717,Basic,2022-10-28,2025-08-26,Canceled
72211,37655,Basic,2024-11-18,,Active
72212,1280,Basic,2025-01-11,2026-06-28,Active
72213,26912,Standard,2022-05-14,2025-05-08,Canceled
72214,48784,Basic,2022-04-22,,Canceled
72215,9855,Standard,2022-09-18,2026-10-24,Active
72216,2604,Premium,2025-02-13,,Active
72217,30922,Basic,2022-10-15,2026-10-31,Canceled
72218,42003,Basic,2024-11-25,,Active
72219,8105,Standard,2022-08-30,2026-11-28,Active
72220,45666,Basic,2022-12-24,2026-07-27,Active
72221,17414,Basic,2024-02-24,2025-04-27,Active
72222,42136,Basic,2023-12-07,2026-02-07,Canceled
72223,10924,Basic,2024-12-27,2027-02-04,Active
72224,630,Basic,2024-03-07,2025-10-17,Active
72225,18216,Basic,2022-11-05,2026-02-01,Active
72226,6833,Basic,2022-12-15,2026-12-03,Active
72227,19211,Basic,2024-11-16,,Active
72228,1854,Standard,2024-12-06,2025-05-13,Active
72229,47254,Premium,2024-04-26,2026-09-25,Active
72230,641,Premium,2024-01-07,,Canceled
72231,1269,Standard,2024-10-22,2025-08-24,Active
72232,3042,Basic,2023-11-30,2026-01-06,Active
72233,27108,Standard,2023-06-24,2026-03-26,Active
72234,42885,Basic,2024-05-21,2026-09-04,Canceled
72235,9467,Standard,2022-08-24,2025-12-09,Active
72236,33586,Standard,2023-10-24,2025-11-25,Canceled
72237,10802,Standard,2024-11-05,2026-08-16,Active
72238,32688,Premium,2023-08-29,,Active
72239,13293,Basic,2025-01-24,2025-10-09,Canceled
72240,27830,Basic,2025-02-09,,Canceled
72241,18113,Standard,2024-08-19,2026-11-02,Canceled
